title,description,url,folder,tags,created,cover,highlights
A Poor Journalists's Text Mining Toolkit,"How can journalists search and analyze collections of documents on their own computers with simple tools? At last  weekend's DataHarvest, we ran a workshop trying to answer that question. This write-up to covers using Apache Tika for content extraction and regular expressions in Sublime Text as an advanced search tool.",https://pudo.org/blog/2016/06/08/poor-mans-text-mining.html,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","April 2, 2023 6:38 PM (UTC)",,
iOS Texts | Analysis of your iOS texts,iOS Texts is a beautiful text analysis tool for your iOS device. Try it free for 7 days.,https://iostexts.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","April 10, 2023 7:44 PM (UTC)",,
Deformat,"Deformat removes line breaks, newlines, and extra whitespace characters from text. Good for cleaning up text copied from PDFs.",https://deformat.johnjago.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 4:54 PM (UTC)",,
Orange App,Orange Data Mining Toolbox,https://orangedatamining.com/download,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 4:41 PM (UTC)",,
Replace All Text,,https://aahedi.github.io/replace-all-text,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:32 PM (UTC)",,
Text Cleaner,,https://d2qn13g9lx4o3u.cloudfront.net,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:48 PM (UTC)",,
Text format wizard,,https://quasar.name/text-format-wizard,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 4:53 PM (UTC)",,
Text Generation API,"The text generation API is backed by a large-scale unsupervised language model that can generate paragraphs of text. This transformer-based language model, based on the GPT-2 model by OpenAI, intakes a sentence or partial sentence and predicts subsequent text from that input.",https://deepai.org/machine-learning-model/text-generator,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 26, 2023 9:22 PM (UTC)",https://images.deepai.org/machine-learning-models/12c2739f80e240da906cef226f6f6d05/text.png,
Text Generator,"Generate cool text that can be used on Social media, doc files, in you Presentation and much more. We provide various text generation tools.",https://textytool.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 28, 2023 4:33 PM (UTC)",,
Text Replacer,A simple utility for texgt find-and-replace.,https://alterae.github.io/text-replacer,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:46 PM (UTC)",,
Text Toolkit,text tools that help you get works done effectlessly...,https://texttoolkit.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 28, 2023 4:31 PM (UTC)",,
tEXT Utils,"This is a free, open source text utility website, which provides various functionalities to the user. Funcitionalities it provides are convert text to Upper Case, convert text to Lower Case, copy the text to the clipboard, remove extra spaces from the text, count the number of words in the text, count the number of characters in the text, and give an estimate time of reading the text",https://ayushiiaggarwall.github.io/Text-Utils,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:45 PM (UTC)",,
Textable,Free open source software to analyze and process your texts visually,http://textable.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 4:40 PM (UTC)",,
TextApp,Web site created using create-react-app,https://textapp.vercel.app,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:44 PM (UTC)",,
Texthero,"Text preprocessing, representation and visualization from zero to hero.",https://texthero.org,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:06 PM (UTC)",https://texthero.org/img/T.png,
TextMill,,https://textmill.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 28, 2023 4:33 PM (UTC)",,
Textnets,,https://textnets.readthedocs.io/en/stable,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 4:57 PM (UTC)",,
TextSoap - Google Groups,,https://groups.google.com/g/textsoap?pli=1,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 6:54 PM (UTC)",,
TextUtils,"TextUtils is text to audio converter and a text utility which can be used to manipulate your text in the way you want.       You can remove extra spaces, convert cse from Uppercase to Lowercase and lowercase to Uppercase, encode to base64 or decode base64.",https://utilstext.netlify.app,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:45 PM (UTC)",,
TextUtils,TextUtils is a react-based web app that helps to manipulate text in different ways,https://textutils-react-app01.netlify.app,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:45 PM (UTC)",,
TextUtils,TextUtils is text utility based app,https://txt-utils.netlify.app,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,,"March 27, 2023 5:44 PM (UTC)",,
maketext.io,style your words and logos with tons of fonts and customizable effects within seconds.,https://maketext.io/,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 22, 2022 1:28 PM (UTC)",https://maketext.io/assets/img/thumbnail.png,
MarkdownPastebin,,https://markdownpastebin.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
👻 GhostText — Use your text editor in the browser,,https://ghosttext.fregante.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://raw.githubusercontent.com/fregante/GhostText/main/promo/demo-screen.png,
Free Checklist Generator,,https://checklistgenerator.co,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://checklistgenerator.co/image1.png,
Wonder,,https://wonder-bot.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Scrapbox - An app that turns your notes into knowledge,,https://scrapbox.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://scrapbox.io/assets/landing/img/social.jpg,
Manuskript,,https://www.theologeek.ch/manuskript,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.theologeek.ch/manuskript/wp-content/uploads/2016/02/logo.png,
KiloDoc,,https://www.kilodoc.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.kilodoc.com/featuredImage.png,
View Documents Online,,https://products.groupdocs.app/viewer/total,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://products.groupdocs.app/viewer/img/social/viewer_en.png,
Docz,,https://www.docz.site,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
EncryptPad - Text Editor and OpenPGP File Encryption Utility,,https://evpo.net/encryptpad,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Calculist,,https://calculist.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
journaltxt.github.io,,https://journaltxt.github.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
"Gekri, your privacy-focused online journal",,https://gekri.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://gekri.com/fajar/gekri-metatag.jpg,
Get linked and start journaling 📚,,https://uselinked.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://uselinked.com/images/linked-banner.jpg,
linked,"🧾 Daily journaling without distraction. An easy, distraction-free way to record your thoughts, declutter your mind and keep the things you want to remember. Join the discord at https://discord.gg/uNjJzZvccr",https://github.com/lostdesign/linked,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://repository-images.githubusercontent.com/349164988/97d14511-8106-48dd-92ff-8b61707fe4eb,
gemlog.blue,,https://gemlog.blue,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
journal-cli · Index Your Markdown-Based Journal With Yaml Front Matter!,,https://v1.journalcli.app,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://v1.journalcli.app/img/notebook.svg,
How To Use Excel | Step by Step Excel,,https://www.how-use-excel.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
editCSVonline - Edit CSV files online - by DataGridXL,,https://www.editcsvonline.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Subjective Sort,,https://wiesenthal.github.io/SubjectiveSort,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
How to Open Big Files in Internet Browser?,,http://www.readfileonline.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Office Search - search inside office and text files,,http://www.enselsoftware.com/product/OfficeSearch.html,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Text File Splitter - CSV Splitter - Free Online tool,,https://textfilesplitter.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Linguix Free Writing Assistant,,https://linguix.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://linguix.com/img/share/og-lx2.png,
TextCleanr - Text Cleaner Tool,,https://www.textcleanr.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
phraseup*,,http://www.phraseup.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://static.phraseup.com/200X200.png,
Speedwrite: Automatic Text Generator,,https://speedwrite.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://d2v712bu19fw8r.cloudfront.net/images/SpeedwriteICON-White-BG.png,
Automatic Text Generator is now Turbine Text!,,https://www.turbinetext.com/en,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Playground,,https://textsynth.com/playground.html,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Gustavosta/MagicPrompt-Stable-Diffusion · Hugging Face,,https://huggingface.co/Gustavosta/MagicPrompt-Stable-Diffusion,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://thumbnails.huggingface.co/social-thumbnails/models/Gustavosta/MagicPrompt-Stable-Diffusion.png,
EssayTyper,,http://www.essaytyper.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",http://essaytyper.com/images/fb_logo.png,
EssayGen,Essay generator,https://github.com/daijro/EssayGen,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/b3319a774787bc42aaabd249148c83ebcc82caf4bbc05e53d9540975eea0dca1/daijro/EssayGen,
The Song Lyrics Generator,,http://www.songlyricsgenerator.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Song Lyrics Generator,,https://www.song-lyrics-generator.org.uk,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.song-lyrics-generator.org.uk/images/fb-cover.png,
Infinite Story,,https://infinite-story.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Storylocks,,https://www.storylocks.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://storylocksblob.blob.core.windows.net/photos/cover.png,
WriteAlong - Let's write stories together!,,https://www.writealong.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Idyll Editor,,https://idyll-lang.org/editor,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://idyll-lang.org/static/images/twitter-share.png,
idyll:,Create explorable explanations and interactive essays.,https://github.com/idyll-lang/idyll,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://repository-images.githubusercontent.com/80783352/0804bf00-8d11-11e9-84db-f9252c426d4b,
WriteMonkey - Home,,http://writemonkey.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Make Writing a Habit,,https://www.writenext.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.writenext.io/assets/img/social.png,
Writer,,https://www.gibney.org/writer,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
no-gravity/writer,The distraction free writing tool I use for all my writing.,https://github.com/no-gravity/writer,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://repository-images.githubusercontent.com/459102846/136c5256-8276-43d1-8812-af7066b349b0,
novelWriter,,https://novelwriter.io,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://novelwriter.io/images/screenshot-multi.png,
The Creative Writing Suite. Papyrus Author.,,https://www.papyrusauthor.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.papyrusauthor.com/wp-content/uploads/2022/06/pa-fb-tiny.png,
"Seventh Sanctum: the page of generators - random tools for art, gaming, writing, and imagination.",,https://www.seventhsanctum.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
The smart notebook for worldbuilders - Notebook.ai,,https://www.notebook.ai,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.notebook.ai/assets/logos/both-original-52167fb11fe828f62bdf8ec3a9d32f00a714838c0125d64fa146a1ff79b8b707.webp,
https://www.fantasynamegenerators.com/,,https://www.fantasynamegenerators.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
PolyGlot: Spoken Language Construction Kit,,https://draquet.github.io/PolyGlot,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Vulgarlang,,https://www.vulgarlang.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Awkwords - word generator,,http://akana.conlang.org/tools/awkwords,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Creative Idea Generator - Random Word Generator,,https://ideagenerator.creativitygames.net,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Lorem Ipsum Generator v.2.0,,https://apps.maximelafarie.com/lig,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
DevLorem,"No more 'Lorem ipsum', get some real quotes or speeches for your free text with this generator!",https://github.com/Kovah/DevLorem,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://repository-images.githubusercontent.com/46404416/5c2ff400-0c22-11eb-8584-e6de42b57036,
Lorem Ipsum - All the facts - Lipsum generator,,https://www.lipsum.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
text-regenerator,Generate variations of text through synonym matching,https://github.com/jddunn/text-regenerator,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/d631f5d483fdaf33b5c92ae96f6145deb5935f1da2cf2ee34a5a5d349c3fad4c/jddunn/text-regenerator,
typoer,Types text with typos and correction,https://github.com/georgetian3/typoer,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/c2a344fc2e4ea9d8cc647adc5e0d64e643446d81fde11dafd81cb0367855c3b0/georgetian3/typoer,
How to annotate literally everything | beepb00p,,https://beepb00p.xyz/annotating.html,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://beepb00p.xyz/assets/favicon.png,
crow-translate,,https://github.com/crow-translate/crow-translate,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/fa2e81331c7cb37c51b25d02e9c59e2839b635519fe11d6b65a962b1c379b6ea/crow-translate/crow-translate,
argos-translate,Open-source offline translation library written in Python,https://github.com/argosopentech/argos-translate,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/39b34bc66db52a5b57a151667394fd231943588bdf79a9afd21c126a7011aeb8/argosopentech/argos-translate,
Translate Shell,,https://www.soimort.org/translate-shell,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
translate-shell,"Command-line translator using Google Translate, Bing Translator, Yandex.Translate, etc.",https://github.com/soimort/translate-shell,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/db6f35a1ed2c996e761a302c384f74360992682ad71ef39ec04b2e455fc92e4a/soimort/translate-shell,
"Free Online Translator - Preserves your document's layout (PDF, Word, Excel, PowerPoint, OpenOffice, text)",,https://www.onlinedoctranslator.com/en,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.onlinedoctranslator.com/resources/img/logo-icons.png,
LingoJam | Make a Translator Online!,,https://lingojam.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Translator++ - The introduction – Dreamsavior,,https://dreamsavior.net/translator-the-introduction,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://dreamsavior.net/wp-content/uploads/2019/06/slide1-white.jpg,
Poedit Translation Editor — Poedit,,https://poedit.net,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://poedit.net/images/og-image.jpg,
OmegaT - The Free Translation Memory Tool - OmegaT,,https://omegat.org,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Internet Slang Translator 2.0 (and reverse translation) ― LingoJam,,https://lingojam.com/InternetSlangTranslator2-0,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
"Emojify EmojiPasta Generator 🍝 | Turn songs, lyrics or text into EmojiPasta",,https://madelinemiller.dev/apps/emojify,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://madelinemiller.dev/static/4737f0c0454e682933defcad6d2a0c0f/emojify-icon.png,
tYp3r,,https://typ3r.aavi.me,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Web's BEST Gematria Calculator | Gematrinator.com,,https://www.gematrinator.com/calculator/index.php,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://gematrinator.com/wp-content/uploads/2022/10/gem1200-630.jpg,
Count Duplicates in a List Online Tool,,https://www.somacon.com/p568.php,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
MyNikko.com - Online Duplicate String Remover/Finder,,http://www.mynikko.com/tools/tool_duplicateremover.html,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",http://www.mynikko.com/logo.jpg,
Free online tool to compare two text files and find difference.,,https://www.textcompare.org,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://static.gumlet.io/images/bgt.png?text_font_size=48px&text=Free%20online%20tool%20to%20compare%20two%20text%20files%20and%20find%20difference.,
DiffNow,,https://www.diffnow.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Online Word Counting Tool | Count Wordsworth,,http://countwordsworth.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Free Cloud apps with OffiDocs,,https://www.offidocs.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Framacalc - Online collaborative spreadsheet,,https://accueil.framacalc.org/en,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://framacalc.org/abc/img/opengraph/home.jpg,
http://www.gnumeric.org/,,http://www.gnumeric.org,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Voice Dictation - Type with your voice using Google Speech Recognition,,https://dictation.io/speech,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://dictation.io/images/languages.jpg,
SpeechTexter | Type with your voice online,,https://www.speechtexter.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://www.speechtexter.com/img/og_speechtexter.jpg,
ConvertSpeech.com - Free Speech-to-Text for US English language,,https://www.convertspeech.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
TalkTyper - Speech Recognition in a Browser,,https://talktyper.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://talktyper.com/common/images/TalkTyperLogoBox.png,
"Speech to text online, Mac, Windows and Linux integration",,https://voicenotebook.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Text to Handwriting,,https://saurabhdaware.github.io/text-to-handwriting,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://res.cloudinary.com/saurabhdaware/image/upload/v1585413874/saurabh2019/projects/text-to-handwriting.png,
Handwriting text generator,,https://handwrittner.com/?lang=en,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://handwrittner.com/static/images/example_a5/N-bOB1aKxSE.jpg,
WindowTextExtractor,WindowTextExtractor allows you to get a text from any window of an operating system including asterisk passwords,https://github.com/AlexanderPro/WindowTextExtractor,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://opengraph.githubassets.com/9308dea4b373c4a61c3cdbc9bd1e72475b010122b204f4a9ab906dd9f11a39b4/AlexanderPro/WindowTextExtractor,
"Great Email address, URL, PhoneNumber extractor!",,https://extractemailaddress.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",http://www.extractemailaddress.com/img/logo.png,
scanner,,https://simon-knuth.github.io/scanner/index,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
MakeSweet: Create pictures and animations in 3D,,https://makesweet.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
StegCloak,,https://stegcloak.surge.sh,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Telescopic Text,,https://www.telescopictext.org,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
quipqiup - cryptoquip and cryptogram solver,,https://www.quipqiup.com,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Anagram Assistant,,https://keitharm.me/projects/anagramAssistant,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
Just Not Sorry -- the Chrome extension,,https://chrome.google.com/webstore/detail/just-not-sorry-the-gmail/fmegmibednnlgojepmidhlhpjbppmlci,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://lh3.googleusercontent.com/VoLUjOIS4lG-91fxP41GwCxeg3q1BbzIzrmPI1dObTfBh-7Myp_ZDoSWeJ_OjNypGlsaQKawWGYta0WeJ-deg0In=w128-h128-e365-rj-sc0x00ffffff,
Gramma - command-line grammar checker,,https://caderek.github.io/gramma,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",https://caderek.github.io/gramma/assets/banner.png,
R2bEEaton's Phonetic Reverser,,https://spea.cc/backwards,BOOKMRKS-MTHRFCKR / TOOLS-MTHRFCKR / Text,"Text, tools","December 2, 2022 10:57 PM (UTC)",,
